comm24,baseTime,hrs,output
42,24,24,1
2,41,24,0
13,4,24,5
0,63,24,0
0,43,24,0
0,26,24,0
0,60,24,0
0,48,24,0
0,2,24,1
0,0,24,5
0,52,24,0
1,10,24,0
7,28,24,0
0,55,24,0
10,36,24,1
2,44,24,0
2,17,24,0
6,43,24,0
0,41,24,0
6,6,24,1
0,65,24,0
5,41,24,0
0,57,24,0
0,29,24,0
0,63,24,0
0,60,24,0
0,65,24,0
0,53,24,0
18,24,24,0
2,60,24,0
13,17,24,0
10,19,24,0
28,7,24,5
2,42,24,0
4,29,24,4
0,64,24,0
0,48,24,0
25,24,24,2
0,0,24,33
5,37,24,1
17,16,24,6
5,38,24,0
27,9,24,9
0,56,24,0
1,53,24,1
0,47,24,1
70,12,24,18
0,70,24,0
1,42,24,0
3,31,24,4
4,35,24,0
0,63,24,0
54,3,24,24
0,56,24,0
5,30,24,0
0,62,24,0
2,31,24,0
0,46,24,0
10,7,24,1
2,53,24,2
19,2,24,18
1,57,24,0
1,40,24,0
39,33,24,9
48,23,24,0
0,54,24,0
5,27,24,0
49,18,24,2
2,45,24,0
0,46,24,0
0,72,24,0
0,62,24,0
39,13,24,1
29,17,24,4
0,48,24,1
1,62,24,0
33,27,24,10
0,68,24,0
5,34,24,1
1,36,24,2
2,26,24,0
40,19,24,3
0,64,24,0
8,26,24,0
0,47,24,1
12,19,24,1
8,32,24,0
25,25,24,1
62,24,24,1
92,22,24,3
2,46,24,0
11,43,24,7
8,29,24,1
14,27,24,5
1,65,24,1
27,5,24,17
7,41,24,1
35,4,24,11
84,20,24,0
53,3,24,28
12,46,24,0
7,33,24,2
0,50,24,0
34,20,24,0
21,6,24,22
1,67,24,0
2,41,24,0
0,0,24,23
2,47,24,0
75,18,24,10
4,45,24,3
4,59,24,1
12,41,24,4
1,68,24,0
5,46,24,0
68,15,24,24
11,37,24,2
0,40,24,0
2,40,24,0
2,60,24,0
6,64,24,6
0,67,24,0
0,54,24,0
1,47,24,0
2,44,24,0
0,45,24,3
2,56,24,0
0,64,24,0
3,54,24,0
9,33,24,6
10,50,24,3
113,16,24,6
1,67,24,1
24,27,24,4
84,4,24,22
4,30,24,0
63,41,24,10
12,36,24,6
101,6,24,4
2,35,24,0
5,34,24,6
8,34,24,3
26,15,24,6
44,16,24,9
1,59,24,0
21,17,24,2
1,61,24,1
0,33,24,1
41,18,24,0
11,38,24,3
63,8,24,38
13,2,24,8
7,33,24,6
57,18,24,2
14,31,24,7
77,17,24,3
12,30,24,1
188,16,24,5
39,23,24,0
41,7,24,13
23,13,24,3
3,27,3,0
250,22,4,1
0,49,24,0
0,57,24,0
3,32,24,1
2,59,24,0
7,39,24,3
6,38,24,1
48,10,24,27
1,40,24,1
65,18,24,1
3,71,24,1
0,67,24,0
14,41,24,2
113,25,24,15
2,62,24,0
26,18,24,2
6,31,24,2
2,47,24,1
8,34,24,1
1,58,24,1
0,0,24,38
43,17,24,12
7,36,24,1
2,71,24,0
1,51,24,2
6,34,24,0
39,13,24,4
3,35,24,0
7,35,24,1
22,22,24,1
0,72,24,1
1,69,24,1
1,43,24,0
0,36,24,0
0,69,24,0
1,50,24,0
1,41,24,0
1,29,24,1
265,14,24,34
3,43,24,0
11,43,24,1
21,17,24,2
94,22,24,5
15,47,24,6
79,22,24,12
6,52,1,0
45,7,24,11
41,28,10,2
37,3,24,15
138,8,21,43
29,4,24,18
48,5,22,18
0,67,24,0
4,10,24,0
0,48,24,0
0,27,24,0
1,6,24,1
0,50,24,0
0,22,24,0
0,65,24,0
0,36,24,0
4,3,24,4
0,16,24,0
0,6,24,0
1,25,24,0
0,36,24,0
1,9,24,7
0,51,24,0
4,14,24,0
4,14,24,1
1,40,24,0
0,43,24,0
0,49,24,0
2,27,24,0
4,19,24,0
0,37,24,0
1,54,24,0
5,17,24,5
0,59,24,0
1,3,24,2
1,39,24,0
0,34,24,0
2,31,24,0
2,42,24,0
0,56,24,0
1,3,24,5
2,26,24,1
2,3,24,0
1,23,24,1
1,10,24,1
0,3,24,2
0,0,24,0
0,8,24,0
0,13,15,0
4,39,24,0
0,66,24,0
10,27,24,2
0,71,24,0
1,59,24,0
0,45,24,0
0,25,24,0
0,69,24,2
0,63,24,1
3,30,24,1
44,4,24,10
0,41,24,0
1,40,24,0
138,19,24,11
0,72,24,0
0,63,24,0
1,56,24,2
0,72,24,0
1,59,24,0
1,53,24,0
4,33,24,1
0,64,24,0
7,29,24,0
24,23,24,1
1,31,24,0
5,3,24,4
9,24,24,0
7,36,24,0
0,52,24,0
0,70,24,1
0,35,24,0
2,47,24,0
4,44,24,0
43,5,24,8
2,31,24,0
1,58,24,0
18,27,24,1
37,18,24,8
21,21,24,2
2,2,24,3
3,40,24,1
4,31,24,0
0,58,24,0
1,43,24,0
1,42,24,0
1,54,24,0
2,29,24,0
0,67,24,0
0,11,24,1
32,11,24,1
0,0,24,42
13,18,24,0
4,43,24,0
1,28,24,0
1,40,24,0
37,3,24,25
33,10,24,7
4,13,24,3
4,39,24,1
2,9,24,2
4,38,24,0
2,2,24,3
6,24,24,0
81,23,24,9
2,68,24,0
0,54,24,0
2,35,24,0
5,41,24,0
51,24,24,3
17,35,24,3
0,0,24,61
2,71,24,0
5,18,24,1
7,66,24,2
7,13,24,0
28,5,24,2
2,51,24,0
0,61,24,0
0,49,24,0
0,43,24,0
0,68,24,0
4,33,24,2
3,15,24,0
7,17,24,0
1,67,24,0
4,21,24,0
4,4,24,2
0,71,24,0
4,27,24,1
1,43,24,0
4,19,24,1
0,38,24,0
0,40,24,0
5,13,24,0
18,16,24,2
0,68,24,0
2,36,24,0
2,17,24,0
1,55,24,0
7,17,24,2
0,68,24,1
0,0,24,16
3,42,24,0
0,39,24,0
21,16,24,1
0,59,24,0
2,38,24,0
7,10,24,1
1,41,24,0
0,40,24,0
0,60,24,0
8,26,24,0
0,65,24,0
0,59,24,0
0,49,24,0
0,43,24,0
0,62,24,0
1,34,24,0
6,21,24,0
0,49,24,0
0,9,24,0
0,39,24,0
1,36,24,0
1,9,24,4
8,3,24,5
0,67,24,0
15,20,24,1
0,59,24,0
0,64,24,0
0,61,24,0
7,6,24,1
0,63,24,0
0,0,24,8
2,10,24,1
0,44,24,1
1,71,24,0
0,64,24,0
0,54,24,0
0,72,24,0
0,17,24,0
0,25,24,0
0,67,24,0
0,30,24,0
1,23,24,0
0,55,24,0
7,14,24,2
3,13,24,0
0,56,24,0
2,7,24,1
1,36,24,0
0,63,24,0
0,1,24,0
4,16,24,2
1,38,24,0
0,65,24,0
1,13,24,2
0,61,24,0
1,30,24,0
1,38,24,0
0,54,24,0
6,37,24,0
2,2,24,1
0,30,24,0
0,45,24,0
2,70,24,0
1,6,24,1
3,14,24,0
0,48,24,0
0,51,24,0
0,11,24,0
0,57,24,0
3,14,24,1
1,36,24,1
8,22,24,0
0,61,24,0
0,60,24,0
0,39,24,0
0,68,24,0
1,57,24,0
0,71,24,0
0,63,24,0
0,1,24,2
0,46,24,0
0,58,24,0
1,19,24,0
0,42,24,0
0,72,24,0
0,70,24,0
0,13,24,0
0,59,24,0
0,30,24,0
0,47,24,0
1,16,24,0
0,60,24,0
0,46,24,0
4,5,24,1
3,9,24,1
1,18,24,0
0,71,24,0
0,60,24,0
1,16,24,0
0,60,24,0
0,30,24,0
2,47,24,0
0,40,24,0
0,61,24,0
0,2,24,1
0,28,24,0
13,20,24,2
0,8,24,1
1,51,24,0
0,37,24,0
6,19,24,0
3,13,24,2
0,61,24,0
0,50,24,0
0,64,24,0
0,63,24,0
0,52,24,0
3,23,24,0
0,51,24,0
0,65,24,0
2,42,24,0
0,44,24,0
0,71,24,0
1,27,24,1
1,42,24,0
0,49,24,0
0,25,24,0
2,1,24,0
0,30,24,0
0,46,24,0
0,37,24,0
0,35,24,0
1,27,24,0
0,38,24,0
1,21,24,0
0,10,24,0
0,26,24,0
0,52,24,0
0,68,24,0
0,31,24,0
1,35,24,0
0,34,24,0
0,3,24,1
0,39,24,0
0,41,24,1
0,33,24,0
1,12,24,0
0,33,24,0
3,5,24,4
1,19,24,1
0,46,24,0
0,65,24,0
0,64,24,0
5,5,24,1
0,70,24,0
0,66,24,1
2,27,24,1
0,47,24,0
0,55,24,0
0,42,24,0
0,32,24,0
1,38,24,0
0,47,24,0
0,59,24,0
0,70,24,0
0,70,24,0
1,6,24,0
3,23,24,0
0,51,24,0
8,12,24,4
0,36,24,0
0,13,24,0
0,32,24,0
0,45,24,0
0,35,24,0
1,70,24,0
0,36,24,1
2,23,24,0
1,31,24,0
1,32,24,0
4,14,24,2
1,3,24,1
1,30,24,0
2,43,24,0
7,46,24,0
0,32,24,1
0,64,24,0
0,61,24,0
1,69,24,0
0,61,24,0
0,60,24,0
3,8,24,1
3,15,24,0
0,45,24,1
0,34,24,0
0,47,24,0
1,30,24,0
0,26,24,0
0,40,24,0
1,14,24,0
0,68,24,0
0,22,24,0
0,32,24,0
0,35,24,0
0,24,24,0
4,40,24,2
8,45,24,4
264,5,24,653
14,61,24,3
0,50,24,0
34,11,24,7
65,15,24,90
6,38,24,1
42,20,24,6
167,22,24,68
5,51,24,0
257,8,24,38
3,36,24,0
2,25,24,0
0,7,24,0
1,45,8,0
24,7,24,9
0,54,24,0
7,18,24,1
5,17,24,2
0,0,24,10
3,39,24,0
2,26,24,0
4,20,24,0
2,49,24,0
5,29,24,0
0,55,24,0
5,36,24,0
0,58,24,0
7,26,24,0
2,60,24,0
40,20,24,6
6,5,24,5
3,47,24,1
2,47,24,0
3,37,24,0
50,6,24,13
30,16,24,4
28,6,24,13
28,24,24,0
6,34,24,1
0,35,24,1
19,33,24,3
5,29,24,1
13,31,24,3
0,71,24,0
0,70,24,0
12,22,24,0
18,2,24,22
1,67,24,0
1,49,24,0
0,52,24,0
0,68,24,0
0,46,24,0
1,45,24,0
0,71,24,0
75,8,24,28
8,41,24,3
2,67,24,2
22,21,24,0
4,38,24,0
0,65,24,1
2,57,24,0
3,66,24,0
1,65,24,1
2,47,24,3
7,37,24,1
0,43,24,0
23,23,24,0
70,24,24,4
14,7,24,3
6,30,24,0
0,49,24,0
13,20,24,2
8,30,24,0
33,22,24,0
52,12,24,6
0,70,24,1
1,44,24,0
15,34,24,1
16,8,24,0
0,60,24,0
12,6,24,7
10,6,24,15
1,68,24,0
18,18,24,1
8,25,24,0
2,51,24,2
2,62,24,0
7,46,24,0
16,35,24,2
0,63,24,0
4,69,24,4
1,63,24,0
46,8,24,15
1,60,24,0
6,32,24,4
5,37,24,0
0,38,24,0
59,6,24,18
3,63,24,0
2,60,24,0
8,2,24,18
106,11,24,17
1,36,24,2
2,40,22,0
6,36,19,2
9,22,10,1
0,54,24,1
57,57,24,22
0,39,24,0
0,3,24,0
1,31,24,0
2,3,24,0
5,23,24,0
0,64,24,0
0,72,24,0
3,32,24,0
0,59,24,0
0,38,24,0
1,15,24,3
0,28,24,0
0,26,24,0
1,58,24,0
0,55,24,0
0,49,24,0
0,65,24,0
3,18,24,0
4,8,24,2
0,6,24,0
0,64,24,0
0,59,24,0
0,48,24,0
1,40,24,0
0,61,24,0
0,47,24,0
0,22,24,0
0,68,24,0
0,6,24,0
0,71,24,0
3,8,24,2
0,35,24,0
0,64,24,0
2,1,24,4
0,42,24,0
3,43,24,1
0,60,24,1
1,54,24,0
1,31,24,0
0,13,24,0
1,17,24,1
0,55,24,0
0,68,24,0
0,54,24,0
3,3,24,0
3,20,24,0
1,48,24,0
0,72,24,0
3,8,24,2
0,69,24,0
0,45,24,0
0,50,24,0
0,48,24,0
0,46,24,0
0,68,24,0
1,10,24,1
3,7,24,1
6,21,24,0
0,46,24,0
0,65,24,0
0,0,24,3
0,64,24,0
1,24,24,0
0,43,24,0
0,67,24,0
0,54,24,0
1,20,24,1
1,35,24,0
3,18,24,0
0,64,24,0
0,68,24,0
0,46,24,0
1,23,24,0
1,38,24,0
0,61,24,0
0,61,24,0
0,29,24,0
0,5,24,0
0,44,24,0
0,48,24,0
2,30,24,0
0,31,24,0
0,44,24,0
1,54,24,0
0,43,24,0
0,66,24,0
0,31,24,0
0,35,24,0
0,68,24,0
0,33,24,0
0,72,24,0
0,66,24,0
0,72,24,0
0,36,24,0
0,56,24,0
0,2,24,0
2,11,24,0
0,15,24,1
4,9,24,1
0,19,16,0
7,30,24,0
22,35,24,1
0,65,24,0
2,58,24,0
52,24,24,2
2,49,24,0
1,42,24,0
7,31,24,0
3,39,24,0
3,45,24,0
124,5,24,46
0,61,24,0
57,7,24,17
28,24,24,2
2,46,24,0
0,53,24,0
66,9,24,2
29,14,24,3
0,58,24,0
23,27,24,2
27,1,24,37
1,35,24,0
0,52,24,0
3,37,24,0
18,3,24,12
35,34,24,0
18,50,24,1
1,39,24,0
89,18,24,2
2,46,24,0
0,48,24,0
3,34,24,0
14,36,24,0
3,52,24,0
0,69,24,0
0,25,24,0
67,15,24,4
0,65,24,0
0,55,24,0
2,37,24,0
9,8,24,7
20,33,24,1
0,52,24,0
11,28,24,3
31,28,24,1
36,8,24,6
12,19,24,3
33,29,24,1
0,53,24,0
35,16,24,11
73,26,24,1
0,45,24,0
0,68,24,0
0,70,24,0
96,21,24,7
36,10,24,4
1,62,24,0
9,44,24,0
2,63,24,0
69,3,24,29
15,42,24,1
86,14,24,12
1,40,24,0
56,8,24,15
206,26,24,6
1,48,24,0
0,58,24,0
1,49,24,0
202,3,24,133
0,0,24,217
65,22,24,2
163,15,24,3
0,58,24,0
1,61,24,0
150,17,24,4
13,42,24,1
0,66,24,0
1,70,24,0
22,33,24,1
127,11,24,31
51,27,24,3
57,4,24,13
0,68,24,0
137,6,24,47
0,52,24,0
137,9,24,31
1,53,24,0
73,8,24,21
14,34,24,0
2,43,24,0
0,50,24,0
0,45,24,0
0,56,24,0
5,10,24,0
41,17,24,4
31,10,24,5
31,21,24,0
0,53,24,0
169,16,24,11
80,23,24,2
0,57,24,0
21,45,24,0
334,2,24,131
0,63,24,1
0,71,24,0
1,44,24,0
58,35,24,26
0,70,24,0
33,36,24,10
28,1,24,39
144,20,24,18
4,56,24,0
27,27,24,10
5,42,24,0
115,9,24,28
170,25,24,4
8,50,24,0
7,50,24,1
37,23,24,0
1,66,24,0
81,10,24,2
0,72,24,0
84,25,24,4
62,24,24,3
4,42,24,1
42,6,24,14
1,45,24,0
7,53,24,1
0,64,24,0
166,16,24,9
7,31,24,1
11,36,24,0
116,12,24,8
46,2,24,40
33,32,24,5
2,34,24,0
1,55,24,0
3,28,24,0
1,62,24,0
3,39,24,1
35,11,24,5
2,52,24,0
1,54,24,1
68,28,24,6
23,30,24,3
170,15,24,28
53,47,24,10
41,17,24,3
11,41,24,4
4,56,24,0
1,42,24,2
5,48,24,0
14,27,24,1
8,41,24,1
19,23,24,1
0,51,24,0
49,6,24,57
4,35,24,1
14,7,24,5
1,50,24,0
59,17,24,5
56,9,24,8
2,43,24,0
3,71,24,0
1,67,24,0
46,17,24,5
1,62,24,0
159,16,24,4
81,13,24,3
37,69,24,1
2,64,24,0
141,11,24,3
2,26,24,0
1,38,24,1
1,70,24,0
20,43,24,1
2,61,24,0
3,58,24,0
52,6,24,23
0,68,24,1
20,50,24,6
255,9,24,26
3,34,24,1
0,65,24,0
20,26,24,5
5,54,24,0
10,11,24,0
7,8,24,4
199,3,24,232
11,38,24,2
1,65,24,0
2,57,24,0
344,24,24,9
224,18,24,13
4,49,24,2
120,9,24,13
92,15,24,7
43,29,24,1
1,55,24,0
16,34,24,5
1,50,24,0
1,62,24,0
3,8,24,0
220,12,24,8
2,40,24,0
4,60,24,1
17,44,24,2
0,69,24,0
141,12,24,13
2,66,24,2
0,55,24,0
119,12,24,11
0,52,24,0
0,49,24,0
0,63,24,0
5,38,24,1
1,38,24,0
25,30,24,6
30,33,24,1
2,45,24,0
2,37,24,1
13,8,24,6
0,37,24,1
95,20,24,13
0,50,24,0
10,37,24,1
4,33,24,1
37,26,24,3
68,22,24,0
40,27,24,5
44,24,24,2
0,57,24,0
3,66,24,0
112,21,24,4
158,15,24,3
96,20,24,4
0,54,9,0
224,7,24,64
25,19,21,1
102,23,16,1
3,35,3,1
0,16,24,0
0,72,24,0
0,45,24,0
0,22,24,0
0,15,24,0
0,18,24,0
0,10,24,0
0,26,24,0
0,69,24,0
0,6,24,0
0,1,24,0
0,51,24,0
0,14,24,0
0,38,24,0
0,53,24,0
0,26,24,0
0,38,24,0
0,63,24,0
0,44,24,0
0,42,24,0
0,44,24,0
0,26,24,5
0,27,24,0
0,38,24,0
0,26,24,0
0,33,24,0
0,12,24,0
0,13,24,0
0,35,24,0
0,34,24,0
0,24,24,0
0,52,24,0
1,18,24,0
0,33,24,0
0,51,24,0
0,23,24,0
0,26,24,0
0,50,24,0
0,35,24,0
0,43,24,0
0,31,24,0
0,50,24,0
0,7,24,0
0,16,24,0
0,21,24,0
0,47,24,0
0,9,24,0
0,70,24,0
0,31,24,0
0,36,24,0
0,18,24,0
0,50,24,0
0,18,24,0
0,17,24,0
0,50,24,0
0,45,24,0
0,21,24,0
0,4,24,0
0,61,24,0
649,23,24,106
1209,5,24,609
59,17,9,15
0,45,24,0
0,25,24,0
0,21,24,0
0,64,24,0
1,40,24,1
0,4,24,0
0,64,24,0
0,3,24,0
0,12,24,0
0,38,24,0
8,14,24,1
3,33,24,0
0,14,24,0
2,25,24,0
8,24,24,0
0,70,24,0
4,6,24,2
8,19,24,1
0,72,24,0
0,33,24,0
8,13,24,1
0,72,24,0
8,37,24,0
3,28,24,0
5,22,24,1
4,6,24,4
2,16,24,0
2,24,24,1
2,30,24,0
0,57,24,0
3,22,24,1
0,55,24,0
1,11,24,0
0,42,24,0
1,45,24,0
3,1,24,3
6,11,24,3
0,62,24,0
2,7,24,1
0,30,24,0
0,55,24,0
1,41,24,0
0,45,24,0
5,5,24,1
0,66,24,0
0,51,24,0
0,46,24,0
1,34,24,0
0,39,24,0
0,48,24,0
0,65,24,0
2,30,24,0
40,12,24,7
0,18,24,0
1,19,24,0
0,57,24,0
7,2,24,6
2,25,24,0
2,1,24,1
0,49,24,0
0,29,24,0
2,3,24,0
0,58,24,0
0,53,24,0
0,37,24,0
0,56,24,0
0,0,24,5
0,57,24,0
0,66,24,0
0,67,24,1
0,47,24,0
0,63,24,0
0,67,24,0
0,11,24,0
1,8,24,0
0,71,24,0
3,17,24,0
3,9,24,0
1,21,24,0
0,61,24,0
0,32,24,0
0,18,24,0
2,24,24,0
0,64,24,0
0,29,24,0
0,45,24,0
0,67,24,0
0,62,24,0
3,24,24,0
0,27,24,0
1,30,24,0
0,72,24,0
5,5,24,2
0,2,24,0
0,66,24,0
0,52,24,0
0,6,24,0
1,1,24,0
1,21,24,0
1,49,24,0
2,22,24,0
1,29,24,0
1,33,24,0
0,31,24,0
1,3,24,0
0,63,24,0
0,26,24,0
0,65,24,0
0,56,24,0
0,62,24,0
0,45,24,0
0,33,24,0
0,67,24,0
0,67,24,0
0,64,24,0
0,59,24,0
0,29,24,0
0,59,24,0
0,38,24,0
1,34,24,0
0,66,24,0
0,66,24,0
0,34,24,0
2,15,24,0
0,54,24,0
6,9,24,3
1,31,24,0
4,12,24,0
10,20,24,2
11,25,24,0
2,36,24,0
0,37,24,0
0,65,24,0
0,47,24,0
3,2,24,5
2,15,24,0
0,64,24,0
1,51,24,0
0,65,24,0
1,36,24,0
4,22,24,0
0,61,24,0
19,3,24,8
3,48,24,0
2,39,24,0
6,54,24,1
0,36,24,0
4,24,24,0
3,3,24,4
4,36,24,0
11,7,24,4
0,28,24,0
2,42,24,1
0,66,24,0
33,8,24,6
16,20,24,3
7,42,24,2
1,56,24,0
2,31,24,0
2,17,24,0
0,70,24,0
48,23,24,4
0,66,24,0
21,21,24,0
1,37,24,0
1,63,24,0
0,63,24,0
2,70,24,1
3,44,24,0
2,56,24,0
0,60,24,0
0,36,24,0
6,37,24,3
5,30,24,2
77,7,24,23
31,24,24,1
1,61,24,0
13,51,24,2
1,67,24,1
0,65,24,0
31,1,24,30
3,8,24,1
23,22,24,2
1,56,24,0
8,30,24,0
238,21,24,41
26,8,24,6
28,14,24,1
18,25,24,0
101,13,24,3
0,34,24,0
0,31,24,0
27,8,24,1
0,59,24,0
1,43,24,0
5,33,24,1
3,56,24,0
1,68,24,0
149,16,24,20
1,54,24,0
32,2,24,26
5,4,24,1
0,62,24,0
1,57,24,0
35,7,24,5
20,15,24,0
1,55,24,0
1,46,24,2
273,18,24,30
3,43,24,1
48,16,24,12
27,36,24,5
26,18,24,3
5,52,24,0
29,18,24,3
9,4,24,4
39,10,24,2
3,68,24,0
17,14,24,2
7,30,24,3
0,51,24,0
4,29,24,1
3,2,24,2
0,40,24,0
0,58,24,0
26,3,24,10
14,4,24,3
37,17,24,1
0,52,24,0
8,28,24,0
11,6,24,9
0,63,24,0
61,12,24,9
1,43,24,2
0,40,24,0
59,1,24,49
0,0,24,49
17,14,24,4
1,66,24,0
2,72,24,1
78,2,24,38
124,9,24,9
4,44,24,0
24,20,24,0
0,68,24,0
244,13,24,32
10,47,24,0
0,0,24,35
2,52,24,0
0,63,24,0
3,31,24,4
1,33,24,0
9,37,24,0
3,34,24,0
57,13,24,12
0,56,24,0
14,24,24,1
0,63,24,0
93,19,24,11
45,29,24,5
2,63,24,0
0,60,24,0
9,34,24,0
474,11,24,1
1,67,24,0
1,58,24,0
4,64,24,1
337,22,24,15
2,69,24,0
36,11,24,1
19,18,24,2
11,31,24,1
2,49,24,1
7,31,24,2
5,41,24,1
10,26,24,1
9,35,24,3
0,51,24,0
12,9,24,0
13,6,24,4
8,17,24,0
2,55,24,0
0,62,24,0
1,55,24,0
4,40,24,3
14,3,24,11
3,35,24,0
26,6,24,16
0,56,24,0
66,24,24,4
0,56,24,0
33,8,24,10
6,30,24,0
0,33,24,0
1,58,24,0
5,26,24,0
168,8,24,13
17,4,24,2
0,71,24,0
42,15,24,2
47,17,24,4
120,21,24,9
21,20,24,1
67,6,24,3
5,30,24,0
0,47,24,0
46,7,24,13
1,58,24,0
0,69,24,0
5,34,24,2
1,63,24,0
30,3,24,17
15,4,24,8
10,48,24,3
0,29,24,1
0,61,24,1
0,30,24,0
27,7,24,5
1,13,24,0
1,70,24,0
3,36,24,1
7,31,24,1
34,16,24,5
7,15,24,1
1,49,24,0
0,67,24,0
1,53,24,0
0,66,24,0
2,51,24,1
0,40,24,0
56,7,24,1
0,0,24,144
1,56,24,0
32,7,24,3
3,44,24,1
0,72,24,0
9,7,24,4
1,66,24,0
2,31,24,0
10,1,24,13
1,42,24,0
2,43,24,3
4,36,24,1
3,52,24,0
19,12,24,2
0,72,24,0
19,3,24,10
1,45,24,0
0,46,24,0
0,68,24,0
3,46,24,1
128,14,24,12
42,21,24,2
66,12,24,1
225,5,24,56
3,39,24,0
0,56,24,0
29,22,24,1
8,6,24,4
1,55,24,0
78,23,24,0
13,33,24,3
1,64,2,0
31,12,24,4
4,21,24,1
2,31,24,0
166,22,24,8
0,0,24,52
13,7,24,4
61,20,24,3
69,30,13,17
26,10,24,2
6,29,12,0
4,11,24,0
4,4,24,1
23,5,24,12
0,58,24,0
1,51,24,0
7,8,24,0
0,2,24,1
14,10,24,1
4,32,24,0
0,70,24,0
11,10,24,0
3,29,24,0
2,64,24,0
3,33,24,1
1,50,24,0
0,57,24,0
0,49,24,0
12,9,24,3
17,3,24,18
1,10,24,1
15,14,24,3
29,20,24,5
10,9,24,4
13,11,24,1
23,17,24,2
0,46,24,0
13,19,24,0
13,4,24,1
5,2,24,8
4,9,24,4
1,29,24,0
1,58,24,0
3,29,24,0
0,53,24,0
0,66,24,0
20,24,24,6
1,61,24,0
0,4,24,0
1,71,24,0
0,62,24,0
1,43,24,0
0,0,24,1
0,72,24,0
0,4,24,0
0,51,24,1
3,36,24,0
0,69,24,0
0,50,24,0
18,20,24,3
5,1,24,14
0,49,24,0
1,38,24,0
25,6,24,49
5,28,24,1
4,15,24,2
8,44,24,2
0,35,24,0
10,22,24,1
2,38,24,0
2,53,24,0
3,46,24,2
12,24,24,1
5,9,24,2
0,60,24,0
0,72,24,0
0,61,24,0
4,51,24,0
3,31,24,0
5,16,24,4
2,15,24,0
0,23,24,0
0,49,24,1
8,20,24,2
2,32,24,0
2,41,24,0
2,8,24,0
1,31,24,1
1,50,24,0
1,28,24,0
0,2,24,1
0,50,24,0
1,39,24,0
0,67,24,0
2,47,24,0
6,13,24,1
9,31,24,1
0,68,24,0
19,26,24,4
0,56,24,0
0,35,24,0
8,3,24,5
9,30,24,1
12,26,24,0
0,64,24,0
7,7,24,1
0,61,24,0
1,27,24,1
19,21,24,2
16,13,24,2
3,25,24,0
7,30,24,0
31,2,24,41
1,25,24,0
0,41,24,0
27,14,24,5
2,19,24,0
9,6,24,4
1,2,24,3
3,35,24,0
0,46,24,0
11,27,24,0
1,42,24,0
0,54,24,0
12,7,24,3
1,63,24,0
0,56,24,0
4,25,24,0
1,34,24,0
2,32,24,0
0,34,24,0
7,5,24,4
2,34,24,0
0,36,24,0
1,49,24,0
0,33,24,0
2,7,24,3
0,32,24,0
0,49,24,0
4,15,24,0
12,22,24,0
32,2,24,48
0,35,24,0
0,0,24,5
0,25,24,0
5,25,24,0
0,0,24,17
7,14,24,0
0,30,24,0
0,27,24,0
3,1,24,13
6,20,24,0
0,0,24,3
10,17,24,0
5,26,24,1
0,65,1,0
15,2,24,20
3,2,24,1
7,21,24,1
3,49,14,3
20,20,24,4
7,32,24,6
2,23,24,0
7,16,24,0
6,4,24,0
1,42,17,0
6,17,24,0
19,20,24,2
6,19,24,0
7,8,24,0
0,49,8,0
3,13,24,0
8,16,24,0
12,20,24,0
0,52,2,0
0,48,1,0
2,25,23,0
18,23,24,2
0,28,18,0
1,36,10,1
0,36,9,0
3,15,24,0
13,22,22,0
0,33,11,0
0,29,14,1
3,10,24,0
2,34,8,0
0,39,2,0
1,39,2,0
5,8,24,1
18,11,24,4
27,11,24,8
9,28,10,0
0,0,24,5
0,65,24,0
10,47,24,10
33,51,24,8
61,16,24,9
139,37,24,54
73,8,24,11
18,68,24,2
6,68,24,2
49,23,24,1
60,31,24,19
87,38,24,24
426,15,24,66
78,23,24,18
1,44,24,0
51,22,24,4
1,69,24,0
28,5,24,17
14,60,24,2
427,19,24,45
35,33,24,5
15,60,24,5
82,4,24,48
349,22,24,42
17,42,24,4
575,12,24,221
46,21,24,5
33,41,24,2
22,57,24,3
69,1,24,187
10,32,24,1
61,1,24,33
11,44,24,0
0,71,24,0
1,66,24,2
47,49,24,7
218,1,24,426
56,15,24,9
17,44,24,0
549,10,24,128
0,55,24,0
14,41,24,4
99,36,24,5
2,71,24,1
12,30,24,0
466,17,24,92
572,18,24,104
6,72,24,2
377,18,24,67
412,23,24,59
57,45,24,29
61,16,24,14
22,56,24,3
203,9,24,78
6,54,24,0
32,65,24,9
26,5,24,29
54,26,24,6
80,52,24,15
13,47,24,4
14,30,24,1
105,39,24,43
144,38,24,48
8,67,24,0
26,10,24,11
8,47,24,3
787,18,24,212
211,18,24,22
42,8,24,6
250,18,24,24
31,52,2,3
31,25,6,2
0,54,24,0
0,58,24,0
0,55,24,0
0,65,24,0
0,53,24,0
0,43,24,0
0,52,24,0
3,25,24,0
0,66,24,0
0,63,24,0
5,7,24,1
13,17,24,1
2,4,24,1
2,44,24,0
0,69,24,0
1,63,24,0
0,47,24,3
0,64,24,0
10,22,24,0
11,21,24,0
3,19,24,2
11,20,24,3
1,69,24,0
2,26,24,0
2,21,24,0
0,47,24,0
0,54,24,0
0,36,24,0
0,64,24,0
0,72,24,0
7,14,24,0
0,33,24,0
2,10,24,0
11,9,24,1
0,51,24,0
3,24,24,0
2,9,24,0
5,27,24,0
1,48,24,0
8,23,24,0
8,20,24,3
0,40,24,0
6,29,24,3
0,68,24,0
12,13,24,2
