comm24,baseTime,shares,output
4,20,1,0
12,36,52,0
38,32,117,0
2,1,131,7
30,20,3,3
73,30,2,7
0,69,4,0
0,4,92,7
3,23,5,0
0,43,27,0
0,54,5,0
0,66,53,0
1,54,181,0
1,31,2,0
0,52,140,0
2,40,121,0
3,26,2,0
0,42,1,0
0,53,129,2
2,59,1,0
9,26,140,0
1,11,2,2
0,48,108,0
11,4,231,7
0,33,2,1
1,42,250,3
2,31,2,0
0,34,76,0
15,4,28,9
10,20,172,0
5,6,98,5
3,11,1,6
7,11,3,4
10,22,3,4
1,68,5,0
10,25,3,0
4,32,3,3
10,38,4,4
4,32,1,1
1,46,2,0
10,3,1,4
3,60,21,1
6,18,2,5
5,37,3,0
2,65,18,0
0,39,2,3
0,35,3,2
0,50,1,1
13,9,3,11
9,39,3,6
1,67,12,0
3,45,22,3
0,29,1,0
8,21,22,21
7,72,17,1
7,4,24,3
12,20,13,0
89,42,1301,29
34,71,2,0
38,66,15,0
2,15,1,0
2,16,6,1
0,48,1,0
2,28,1,0
0,1,1,0
0,45,1,0
0,19,1,0
4,29,12,1
0,55,3,0
0,71,2,0
0,4,1,0
1,53,1,0
1,21,1,0
0,16,1,0
1,55,66,0
1,32,80,1
1,41,23,0
12,14,13,9
1,65,1,0
0,58,1,0
0,66,4,0
14,28,80,1
1,32,1,2
1,52,5,0
1,33,1,0
16,6,14,19
1,36,3,0
4,37,1,0
39,5,1,23
2,20,1,0
1,61,1,0
6,29,1,2
11,9,1,1
13,11,53,7
1,71,2,0
2,55,4,0
9,38,160,5
2,3,1,0
9,8,1,2
10,11,2,2
0,54,1,0
1,38,1,0
0,59,1,0
0,70,2,0
0,62,1,0
3,4,1,3
9,7,31,6
1,58,2,0
4,5,1,0
4,33,26,2
1,38,11,1
1,49,1,0
4,54,13,0
28,18,1,4
0,22,1,0
0,53,1,0
31,12,129,25
0,68,367,0
2,40,89,0
2,32,4,0
0,27,3,0
2,17,3,0
0,46,3,0
1,57,5,0
12,27,22,1
1,4,23,1
35,24,12,2
0,34,13,2
0,72,23,0
1,50,65,0
8,20,33,4
0,52,1,0
30,14,44,5
1,34,26,0
0,57,18,0
0,56,68,0
10,19,304,2
3,1,1,16
0,7,3,0
0,44,81,0
8,14,128,0
12,13,386,5
0,69,304,0
0,48,218,1
1,63,79,1
7,19,112,0
3,6,97,4
3,58,393,1
0,0,245,10
0,50,42,0
293,27,202,14
16,11,113,12
52,14,214,8
6,35,33,0
34,4,275,37
0,14,1,1
43,11,203,9
2,55,108,0
0,41,92,0
33,18,62,4
1,40,137,0
6,19,16,0
3,44,75,0
22,11,152,8
8,17,40,0
0,56,61,0
12,46,539,0
30,24,232,0
0,62,151,0
0,70,46,0
0,60,2,0
1,1,183,11
0,51,47,0
5,19,173,2
2,51,22,0
2,13,5,0
0,50,17,0
0,0,89,6
20,36,230,4
19,19,31,1
2,13,15,0
2,10,81,1
7,6,502,16
1,25,71,2
5,49,384,1
1,8,16,3
2,45,154,0
0,57,136,0
43,19,229,8
3,38,823,1
2,6,209,2
0,52,27,0
0,69,40,0
3,36,110,0
4,41,84,0
0,46,32,0
0,71,181,0
4,31,50,0
2,56,17,0
0,47,34,2
0,41,50,0
2,19,11,0
15,18,99,2
7,31,47,0
8,43,690,0
0,54,97,0
3,34,117,0
4,10,80,2
9,3,197,11
7,42,336,0
0,72,177,0
16,12,217,3
2,20,15,0
1,65,105,0
6,38,132,0
1,48,156,0
48,20,28,4
0,36,39,0
4,3,69,4
2,1,76,12
0,63,46,0
2,42,145,0
0,45,32,0
0,45,132,0
3,44,93,0
4,11,19,0
0,72,26,0
0,45,125,2
1,62,348,0
9,8,985,6
0,60,513,0
0,60,72,0
0,60,49,0
1,6,36,4
8,29,13,0
1,57,104,0
0,0,35,6
3,35,230,1
12,6,60,3
6,19,128,3
103,24,176,7
0,56,150,1
2,33,40,1
1,39,6,0
0,53,77,0
8,10,56,1
1,52,50,0
8,3,73,6
2,44,95,0
5,38,47,0
0,39,19,0
70,12,26,9
2,48,47,0
0,69,17,0
1,25,1,0
0,22,19,0
4,2,13,3
3,29,177,0
0,64,18,0
23,28,248,2
10,18,1,0
0,72,42,0
18,15,69,0
0,40,33,0
5,32,184,1
0,68,64,0
2,61,315,0
6,6,28,9
1,35,33,1
14,11,87,3
1,50,109,0
1,46,4,0
2,2,126,14
2,40,24,0
2,21,114,4
12,6,46,4
1,47,2,0
4,42,251,0
0,53,19,0
63,25,1838,59
2,32,32,0
13,12,4,6
6,29,12,3
2,70,3,2
18,8,17,5
9,35,483,2
0,22,1,0
16,24,2,0
1,27,3,1
9,31,92,1
3,41,42,1
2,55,24,0
6,36,19,0
0,65,11,1
21,8,27,3
0,62,30,0
3,55,1,1
14,15,12,1
4,21,3,0
21,15,30,10
3,27,13,1
5,28,37,0
14,20,4,3
0,42,36,0
10,32,52,1
1,52,13,0
1,44,12,0
3,69,30,0
2,57,70,0
1,54,50,0
0,47,1,0
59,21,116,3
62,5,163,26
13,18,219,1
0,60,1,0
2,32,154,2
66,9,55,3
4,13,2,0
1,62,42,0
3,38,59,0
1,25,1,0
23,15,16,0
40,2,1,3
0,0,2,11
0,63,1,0
0,48,41,0
1,43,12,0
41,11,28,1
2,7,1,1
23,10,20,0
5,47,1,0
0,71,12,0
1,39,16,1
6,14,1,0
0,27,1,0
1,48,3,0
1,51,4,0
0,70,1,0
1,51,1,0
0,65,52,0
2,62,49,0
7,31,445,0
0,62,1,0
0,39,13,1
0,56,21,0
8,33,30,4
0,67,16,0
19,17,16,1
0,59,56,0
0,55,21,0
5,48,660,0
14,4,26,3
17,20,22,1
4,45,169,0
3,46,63,0
16,13,19,2
40,7,140,1
4,53,85,0
68,3,53,40
2,34,38,0
3,31,33,0
1,67,13,0
46,9,22,2
2,28,26,1
13,26,53,2
0,47,1,0
66,1,1,1
37,6,13,2
0,70,3,0
0,0,1,7
0,66,2,0
0,43,5,0
0,0,3963,410
1,33,1,0
0,47,4,0
63,7,3,2
0,50,3,0
0,42,2,0
15,7,1,0
0,63,2,0
0,41,1,0
1,28,2,0
0,49,1,0
19,1,1,6
1,38,2,0
0,61,2,0
0,65,1,0
10,38,150,1
0,69,91,0
80,5,630,29
1,56,187,0
0,69,25,0
21,22,22,0
52,10,42,6
42,50,144,3
18,12,13,3
3,63,57,0
2,62,30,0
0,68,97,0
55,14,507,17
2,65,730,0
258,3,1521,205
21,35,78,8
17,20,26,3
9,42,59,2
2,50,46,0
0,64,21,0
0,69,3,0
2,58,21,0
1,9,4,1
0,42,2,2
11,34,57,0
11,33,54,4
0,63,38,0
3,41,17,2
0,72,40,0
52,3,42,6
3,61,105,0
5,47,196,5
35,15,22,2
57,8,35,12
418,18,18,4
111,1,11,141
1,45,4,0
0,72,76,0
97,27,88,13
12,55,26,0
4,42,14,0
119,19,113,9
25,5,2,5
13,7,2,6
24,24,3,1
17,33,73,3
8,40,4,0
2,68,37,0
5,41,44,1
33,12,15,2
9,19,12,3
21,10,12,6
2,68,122,0
3,20,4,1
36,2,1,48
112,15,122,15
5,51,19,1
1,52,35,0
0,58,76,0
50,20,50,10
32,6,43,7
141,19,85,9
24,20,3,2
21,31,31,2
56,23,29,4
15,29,34,1
4,59,17,0
0,72,14,0
62,31,106,12
0,68,2,0
16,10,2,0
42,12,16,1
0,36,2,0
2,42,3,0
8,14,2,1
0,27,11,0
0,67,17,0
0,61,6,0
75,10,38,6
3,37,24,0
6,42,2,0
0,62,1,0
74,3,2,7
0,67,2,0
3,66,12,0
474,2,17,133
4,42,4,0
11,36,26,1
4,55,30,0
163,37,13959,67
840,17,3,125
5,53,32,0
65,6,25,30
4,12,27,5
4,34,12,1
2,6,28,1
76,5,13,23
26,4,32,23
7,36,15,0
21,13,22,1
18,16,2,1
8,32,60,1
2,1,4,6
0,21,15,2
3,43,64,2
1,47,32,0
1,27,1,0
0,38,27,0
1,53,25,0
0,52,69,0
0,63,49,0
0,65,3,0
0,19,11,0
0,55,1,0
1,31,78,0
1,15,2,0
2,4,1,2
6,33,117,1
1,12,1,0
0,19,1,0
0,43,2,0
1,51,18,0
2,38,24,1
0,37,27,0
0,68,4,0
0,58,3,0
0,13,4,0
0,54,2,0
0,25,1,0
0,36,2,0
0,12,2,0
0,64,4,0
5,33,45,0
0,39,2,0
0,5,3,0
0,41,1,0
0,71,1,0
3,21,24,7
0,3,1,0
1,29,2,0
1,37,39,0
0,53,1,0
0,43,2,0
0,20,3,0
0,3,19,2
0,55,4,0
0,21,2,0
0,18,1,0
0,46,30,0
0,39,1,0
0,67,53,0
0,31,1,0
0,64,1,0
0,51,23,0
0,11,1,0
0,10,2,0
0,29,1,0
11,42,104,7
2,27,42,4
2,52,50,0
13,22,67,4
0,4,3,0
2,56,85,2
0,21,1,0
0,44,33,0
35,15,47,1
1,35,11,0
10,7,16,0
0,70,16,0
0,59,3,0
0,71,3,0
0,33,26,0
0,58,4,0
10,17,24,1
1,57,23,0
0,44,1,0
0,46,17,0
6,37,2,0
1,18,1,1
1,44,1,0
0,55,5,0
6,7,28,0
0,26,2,0
0,46,43,0
1,51,2,0
1,41,35,0
7,22,16,0
0,51,24,0
5,1,4,6
6,34,32,0
6,59,49,1
6,7,2,1
0,35,1,0
1,23,1,0
0,66,16,0
7,38,1,2
0,37,16,0
15,57,19,5
5,30,27,0
0,47,16,0
12,4,22,2
0,48,1,0
0,61,4,0
34,29,1,5
0,69,15,0
2,19,1,0
3,31,30,1
0,0,2,11
14,11,19,0
0,57,4,0
2,12,3,0
0,27,3,0
0,42,12,0
0,30,39,0
0,71,1,0
2,66,3,0
1,58,2,0
1,2,4,0
14,20,29,1
8,12,1,0
7,19,3,2
0,58,19,0
0,49,19,0
6,17,14,2
0,53,18,0
11,18,28,1
32,15,12,2
3,2,12,1
2,23,2,0
6,31,44,0
3,12,14,0
3,42,28,1
11,23,15,0
12,30,11,1
3,56,24,1
37,16,3,1
1,31,22,0
0,47,1,0
55,17,12,8
0,35,4,0
3,27,25,1
0,50,1,0
0,48,23,0
0,45,1,0
1,36,13,0
0,50,24,0
0,32,2,1
7,1,37,4
11,7,4,1
0,40,22,0
6,16,1,0
1,30,3,0
8,11,16,2
12,15,22,0
3,35,26,0
0,46,2,0
4,28,16,0
47,13,1,2
2,4,1,1
2,17,14,0
1,28,22,0
2,2,16,1
1,25,11,0
5,13,4,0
2,21,16,0
0,26,1,0
6,10,3,1
65,36,113,29
3,43,36,3
84,7,225,101
97,17,99,23
27,32,58,11
8,48,41,3
78,19,95,14
0,10,1,0
0,0,2,2
0,44,3,0
0,25,1,0
0,65,1,0
1,9,3,4
0,49,1,0
0,60,1,0
0,50,1,0
0,40,1,0
0,61,2,0
0,30,1,0
0,18,1,0
0,69,2,0
0,52,3,0
0,54,2,0
0,6,4,0
0,57,1,0
0,33,1,0
0,41,1,0
1,37,1,0
0,38,2,0
0,44,2,0
0,69,1,0
0,69,1,0
0,41,2,0
2,36,1,0
0,62,1,0
1,15,1,0
0,10,2,0
0,51,1,0
0,46,1,0
0,0,1,0
0,2,2,0
0,71,1,0
0,70,1,0
0,14,1,0
0,34,1,0
0,10,1,0
0,64,2,0
0,69,1,0
0,39,1,0
0,20,3,0
0,32,2,0
0,41,1,0
0,70,1,0
0,38,2,0
0,3,1,0
0,64,3,0
0,68,1,0
0,27,1,0
0,5,18,0
0,25,2,0
0,44,2,0
0,33,3,0
3,39,4,0
1,50,64,0
0,42,1,0
0,19,1,0
0,43,1,0
0,66,1,0
0,37,1,0
1,59,4,1
0,72,1,0
0,13,2,0
7,10,1,1
103,28,165,28
34,10,65,20
12,36,68,4
6,36,64,2
62,19,48,8
111,19,192,27
55,39,292,10
24,72,662,4
12,67,1035,2
411,5,1630,225
231,22,228,33
0,69,2,1
182,47,709,34
0,29,1030,0
11,50,68,3
26,49,242,10
401,22,3,76
30,52,399,6
62,47,631,18
496,28,1793,155
92,30,3,15
420,21,311,59
0,47,722,0
343,19,387,80
387,28,506,55
190,18,263,42
308,7,467,154
173,10,2,56
656,25,1374,71
28,25,47,5
7,60,58,0
45,22,85,12
5,63,39,0
538,12,190,196
15,51,343,4
20,27,66,8
45,28,123,17
2,58,38,0
5,41,44,3
346,22,208,31
5,65,59,0
6,55,40,0
4,64,22,0
87,6,149,43
34,6,21,15
299,16,34,70
79,11,39,21
34,24,47,5
5,55,53,1
36,9,76,11
47,20,27,5
40,34,317,5
900,18,1833,61
2,30,23,1
3,44,55,0
252,22,147,5
0,0,162,169
0,72,23,0
44,24,136,3
62,22,134,8
9,61,218,0
16,33,33,3
53,40,514,6
75,3,293,35
5,42,17,0
41,19,56,6
330,14,59,57
89,4,11,56
11,45,126,1
19,13,37,1
0,62,1,0
75,14,206,18
3,50,52,0
15,32,107,2
11,4,15,4
24,64,934,1
5,71,1056,8
488,5,1383,442
40,30,114,6
67,13,101,12
101,35,372,21
15,54,504,2
72,25,283,3
2,51,127,0
317,16,157,40
34,14,65,1
74,1,104,93
0,44,2,0
559,16,312,82
5,70,386,0
63,8,81,12
21,42,557,4
380,20,878,31
1,69,161,1
0,46,5,0
13,31,34,5
7,45,39,4
0,66,3,0
1,41,4,0
3,42,1,0
63,21,42,10
2,42,2,1
95,22,111,3
186,20,480,10
293,12,20,54
8,25,12,1
1,63,92,0
2,40,192,0
24,44,696,2
1,56,92,0
13,38,137,1
0,0,471,135
2,64,132,1
0,0,1556,498
7,30,120,1
58,12,77,8
76,11,190,13
16,54,1110,2
7,55,176,3
161,13,286,34
0,61,30,0
267,20,796,42
129,25,89,15
32,6,104,13
6,72,455,0
0,50,22,1
1,39,32,0
7,26,38,1
126,14,311,35
71,26,807,10
8,49,1,0
0,68,207,0
2,60,182,0
13,32,315,6
119,26,981,11
1,70,55,0
0,53,4,0
74,5,3,4
16,42,1,4
0,46,3,0
1,46,34,0
2,59,74,3
196,2,617,156
23,33,93,4
32,8,73,12
1,56,68,0
6,53,34,0
59,14,5,9
9,51,51,2
3,65,50,1
44,44,611,5
56,6,235,38
39,22,291,3
4,56,268,0
8,27,70,1
4,60,154,1
3,45,39,1
65,17,458,10
6,49,14,2
87,6,45,27
0,0,316,310
19,34,131,5
3,67,17,1
41,25,127,7
53,18,80,9
0,58,20,0
5,63,191,0
3,33,5,0
1,57,56,1
243,3,216,105
120,12,273,34
0,64,107,0
14,42,50,0
51,1,38,27
1,67,18,1
7,47,51,1
37,40,391,6
43,13,25,7
8,7,16,4
6,43,25,0
0,66,113,0
63,31,137,13
210,18,381,18
5,42,76,1
35,27,100,8
31,40,189,11
41,28,242,3
3,62,304,1
2,71,2,0
1,46,42,1
223,23,261,30
59,2,139,28
0,60,43,0
5,55,107,0
0,56,37,0
0,67,36,1
0,60,12,0
3,42,2,1
92,12,5,2
38,15,2,2
22,30,95,1
117,1,40,36
0,57,38,1
6,29,26,0
3,36,132,0
14,30,162,1
6,47,109,1
112,3,4,99
3,46,28,0
3,66,33,2
3,57,46,0
1,50,3,2
0,70,123,0
4,41,30,0
7,33,33,0
10,47,67,1
3,70,61,1
0,56,71,0
100,17,49,10
1,28,20,0
4,65,225,2
0,32,25,0
0,69,54,0
3,58,60,1
21,36,101,3
2,46,65,2
4,36,164,3
15,29,83,1
0,70,23,0
45,12,28,5
180,21,110,7
3,32,19,0
44,25,3,6
10,1,70,15
2,48,1,0
3,71,472,2
85,2,176,80
19,28,314,6
15,39,236,3
14,50,4,3
11,61,115,1
7,41,242,4
90,26,247,18
60,12,50,10
37,24,39,7
8,43,32,0
6,35,37,0
8,52,72,0
69,11,29,5
0,42,3,0
94,23,66,4
2,33,14,0
3,27,3,0
0,68,3,0
3,49,29,1
13,31,102,1
0,68,79,0
109,3,243,91
31,15,94,3
17,19,18,1
8,31,51,2
39,21,17,2
22,47,72,3
0,0,99,24
42,9,39,8
7,28,58,1
41,13,15,9
1,55,45,1
158,43,204,42
22,2,40,25
68,27,355,13
22,36,43,2
16,59,215,4
203,22,4,24
13,57,322,0
72,24,155,10
12,58,92,0
1,58,76,0
29,49,54,8
14,36,18,3
17,26,34,0
26,18,120,2
27,36,118,1
37,23,45,5
23,35,11,0
0,53,16,1
0,72,30,0
0,0,3,2
1,45,20,0
2,14,21,3
14,15,1,33
0,72,2,0
0,51,1,0
2,2,3,10
0,52,1,0
11,36,2098,1
0,44,26,0
3,16,15,1
1,16,1,0
2,6,1,1
0,65,664,0
0,63,12,0
1,32,1,0
8,17,24,3
1,32,1,0
1,67,24,0
16,7,16,5
0,42,106,0
0,48,20,0
1,9,3,0
0,66,2,0
0,56,2,0
0,69,19,0
12,25,611,0
1,13,30,0
0,48,1,0
0,68,18,0
1,31,1,0
0,57,44,1
8,25,17,1
14,10,853,7
0,44,11,1
5,28,158,0
0,50,1,0
0,50,11,0
0,14,1,0
11,12,92,3
4,42,15,0
1,42,22,0
0,66,23,0
1,52,521,0
0,49,1,1
0,41,12,0
0,46,20,0
0,23,2,1
1,59,27,0
1,40,2,0
0,57,426,0
3,41,12,0
0,66,2,0
0,29,11,0
0,46,25,0
0,52,215,0
0,53,1,0
0,66,13,0
2,4,1,1
0,60,11,0
0,38,11,0
23,7,1727,11
0,53,2,0
0,43,1,0
3,8,14,2
2,12,30,0
9,34,951,2
41,7,69,28
0,63,1,0
0,42,1,0
0,65,34,0
0,12,27,0
1,43,1,0
0,58,1,0
3,1,26,14
1,37,29,0
0,66,16,0
8,15,156,2
0,39,15,0
3,37,19,0
0,3,2,1
0,67,1,0
0,33,1,0
0,0,12,7
3,3,2,0
1,59,4,0
2,16,1,0
0,58,28,0
0,61,1,0
0,6,1,0
0,42,341,0
5,4,3,4
92,8,1,49
0,65,1,0
3,48,684,0
0,3,1,0
7,1,48,7
7,38,31,0
0,8,2,0
0,10,1,0
1,37,43,0
0,6,4,0
0,23,1,0
0,64,2,0
4,28,955,0
1,6,3,2
0,29,1,0
0,34,1,0
0,40,1,0
4,49,1,0
0,41,4,0
0,1,1,0
0,58,11,0
2,8,19,1
6,21,49,2
0,58,1,0
2,41,924,1
0,50,45,0
2,4,34,5
0,11,7,0
52,16,14,11
13,30,1798,0
0,49,1,0
13,25,24,1
3,31,15,0
7,20,17,0
8,7,142,1
0,47,5,0
3,32,25,0
2,40,396,1
1,63,4,0
2,3,15,1
1,28,67,0
0,60,12,0
2,68,20,0
17,26,812,2
1,30,1,0
0,64,1,0
1,43,1,0
26,56,312,0
0,41,13,0
4,30,612,0
0,10,22,0
25,9,1,9
1,46,2,0
0,71,20,0
4,24,25,1
0,19,3,0
20,25,45,2
0,44,1,0
0,65,15,0
0,6,12,5
0,0,1,0
0,52,703,0
0,19,47,0
0,54,2,0
0,31,13,1
2,13,1,1
0,38,2,0
1,57,25,1
51,10,2750,32
0,62,27,0
0,4,1,0
0,41,15,0
1,44,18,0
1,68,616,1
0,49,33,0
1,37,1,0
10,7,2,1
1,61,1,2
0,26,23,0
0,38,21,0
1,19,1,0
5,25,154,1
0,4,1,0
4,42,1,0
0,56,21,0
33,35,1633,5
0,39,12,0
39,24,2,5
1,15,15,0
2,41,22,2
2,39,20,0
7,34,79,0
0,58,17,0
2,32,1,0
16,11,180,24
3,38,400,0
13,21,94,0
5,24,57,0
9,1,148,8
0,37,28,0
1,25,54,1
0,1,1,0
0,26,1,0
0,39,1,0
0,33,2,0
0,5,1,0
0,44,1,0
0,34,1,0
0,28,1,0
0,62,1,0
0,44,1,0
0,43,1,0
0,48,1,0
0,49,1,0
0,42,2,0
0,69,1,0
0,18,2,0
0,53,1,0
0,13,1,0
2,30,1,0
1,65,1,0
1,9,1,1
0,38,1,0
4,6,16,1
0,27,19,0
1,4,4,1
5,14,1,1
0,39,5,0
146,15,74,54
10,55,40,6
1,46,69,1
558,9,204,148
2,71,70,2
42,67,191,16
69,23,219,14
7,57,244,1
3,32,43,1
12,40,28,9
6,53,799,3
467,9,176,120
4,48,71,1
387,14,302,87
9,32,54,1
4,49,79,1
8,9,70,6
149,21,54,14
5,60,52,0
11,17,188,9
15,20,87,5
542,10,127,159
7,33,80,2
153,31,458,46
8,14,27,0
2,35,1,3
13,4,24,4
11,14,62,10
1,50,5,0
1,56,1,0
40,9,6,14
2,58,25,0
5,32,3,1
19,18,3,4
2,56,3,0
0,59,1,0
13,16,51,5
0,70,1,0
200,8,259,180
2,35,1,0
2,46,2,0
0,51,2,0
102,6,1,40
0,67,3,0
3,54,2,2
0,0,368,230
1,45,6,0
1,50,11,1
3,20,2,1
75,8,66,41
2,32,1,0
1,55,19,0
2,69,49,0
16,3,2,6
3,48,2,2
41,6,1,13
1,50,2,0
78,71,350,23
1,28,2,0
10,20,5,0
158,6,12,79
1,51,1,0
1,36,2,0
26,21,1,2
46,4,135,41
0,64,24,0
0,0,125,229
0,51,5,0
80,21,1,22
0,59,4,0
5,49,1,4
0,49,3,0
2,12,11,2
13,44,2,8
28,2,1,21
1,67,13,2
27,24,1,2
20,70,92,2
16,3,3,9
24,19,1,3
8,3,1,4
0,64,3,0
2,36,6,0
26,18,3,7
20,8,2,11
7,28,1,0
1,65,4,0
11,48,5,1
0,60,15,0
3,65,3,1
0,65,21,0
1,41,42,1
8,52,2,2
14,28,3,8
1,7,1,0
0,57,4,0
0,51,2,0
54,23,1,3
41,8,1,8
44,7,2,16
6,36,1,1
56,14,3,3
0,67,3,0
0,72,15,0
35,9,6,6
1,72,2,0
0,63,11,0
31,9,2,5
1,38,3,0
77,16,23,2
0,52,1,0
1,49,11,1
16,5,2,5
42,8,53,11
1,43,2,1
22,15,1,2
0,42,13,0
1,55,6,0
10,71,274,2
3,58,11,0
5,33,1,0
35,38,1,6
41,13,278,16
253,10,82,50
10,25,27,0
1,66,53,0
39,10,27,5
1,47,1,0
0,46,2,1
8,28,1,0
15,35,865,5
1,31,1,0
2,33,1,0
12,10,2,1
8,24,1,4
0,54,1,0
1,42,1,0
13,27,20,1
1,46,3,0
19,1,3,27
0,50,12,2
3,46,1,0
0,57,5,0
0,65,12,0
10,29,11,1
20,24,2,2
19,18,101,0
1,42,1,0
5,34,1,3
2,48,2,0
4,58,3,0
3,51,2,0
3,53,1,2
6,32,16,0
0,59,44,0
0,53,17,1
38,19,1,4
32,19,79,2
7,26,1,0
0,0,23,18
10,43,346,0
3,50,791,4
74,14,755,29
4,62,697,4
6,51,494,2
166,18,952,39
1,55,1013,1
107,9,1195,86
1,62,715,1
54,37,1334,4
71,17,529,18
401,24,1926,57
9,43,750,2
193,16,1439,37
4,70,1287,3
2,66,514,1
66,18,330,9
32,43,1269,5
19,44,661,0
18,41,691,1
1,65,590,2
9,72,1798,7
7,29,23,0
2,53,1044,1
35,42,1177,9
93,17,935,25
0,42,2,1
32,64,1460,4
45,36,1188,9
3,63,387,2
17,39,1029,10
233,24,1154,51
33,48,625,11
0,71,219,1
46,22,197,10
57,27,388,3
99,31,1553,29
212,29,113,52
29,32,807,11
17,60,1220,0
30,13,2,12
47,3,1313,102
3,52,177,2
285,14,1999,94
13,50,485,1
13,56,1216,5
146,6,1357,118
47,23,498,7
65,16,841,15
6,7,1,5
187,18,1395,33
11,56,608,1
0,63,1,0
2,61,666,0
12,5,1,10
1,4,1,12
147,31,2180,61
96,21,659,19
9,60,992,5
32,5,14,41
121,19,649,33
208,24,15,11
112,20,449,12
41,6,596,61
60,5,440,22
20,20,42,1
41,39,18,4
12,3,2,8
5,37,44,0
10,45,20,0
8,26,11,0
6,52,199,2
20,31,22,0
108,28,3,6
0,63,24,2
9,26,37,1
2,53,1,1
3,66,4,0
0,0,12,3
51,12,263,17
12,45,50,0
0,21,12,0
72,28,1,2
3,40,2,0
11,34,12,0
1,31,2,0
0,60,1,0
1,38,2,0
4,11,82,25
0,66,110,0
0,51,28,0
1,18,11,0
0,70,1,0
0,71,1,0
3,72,24,0
1,52,11,0
0,72,16,0
6,35,173,0
4,48,1,1
4,33,22,3
0,59,12,1
1,15,19,0
2,50,1,0
3,68,56,0
1,15,16,38
2,69,4,0
0,4,11,6
9,55,14,0
3,47,16,0
152,13,16,71
1,48,14,0
16,6,11,4
3,8,3,2
2,2,7,11
16,17,11,0
0,49,1,0
2,17,3,2
0,33,1,0
3,1,1,1
0,63,3,0
12,14,14,3
2,33,1,0
2,5,3,1
8,23,2,1
0,41,1,0
5,17,2,2
57,1,2,24
1,58,2,0
1,58,1,0
11,2,4,15
0,0,3,14
3,34,2,1
0,53,15,0
1,7,4,3
0,50,2,0
0,9,1,4
23,15,4,2
2,37,1,0
3,21,11,0
8,27,33,2
27,44,15,0
4,42,3,1
1,37,2,0
1,38,1,0
4,44,1,1
7,5,1,3
0,48,2,0
1,8,1,3
0,60,3,0
6,41,5,1
1,21,3,0
0,4,1,0
3,6,2,3
0,0,15,3
1,53,2,0
1,21,2,1
1,29,2,0
1,11,1,2
9,18,3,1
1,43,1,0
3,42,1,2
0,12,1,1
0,13,1,3
3,17,5,0
0,66,1,0
2,41,1,0
6,52,79,61
1,72,3,0
4,51,1,0
56,66,46,0
0,43,1,0
61,16,76,46
3,25,1,1
12,17,1,8
0,4,1,7
14,32,16,0
70,25,40,5
1,57,34,1
0,4,21,72
33,18,33,1
0,68,259,0
3,6,37,9
1,58,2,1
0,68,30,0
2,3,33,32
3,9,26,32
2,26,2,1
30,22,21,0
15,25,50,0
0,52,17,0
2,60,1,0
0,50,1,0
4,11,3,1
1,29,2,2
0,12,1,5
1,31,2,0
0,25,1,0
0,1,1,2
1,38,15,2
0,1,1,0
3,27,8,1
0,67,3,0
2,35,1,0
46,52,21,0
26,60,48,5
13,21,20,4
0,57,12,0
0,5,75,30
3,23,1,0
227,10,21,7
3,37,1,0
1,11,1,1
1,31,1,0
2,4,1,0
1,37,1,1
2,13,43,13
0,1,1,2
2,64,43,0
0,26,3,1
6,11,14,1
0,44,1,1
0,4,47,2
1,6,1,1
0,0,4,5
0,43,3,0
0,71,31,0
459,36,50,312
0,53,1,0
5,49,14,1
6,14,18,29
1,58,1,1
3,43,4,3
1,31,1,4
23,34,18,1
1,68,2,1
4,12,20,6
0,0,3,21
20,12,13,11
9,16,20,1
4,3,2,17
0,63,118,0
0,72,1,0
8,12,3,12
31,23,76,34
1,57,1,0
6,35,3,4
5,1,57,42
15,27,3,2
1,53,14,2
9,6,2,5
2,52,49,0
3,60,1,2
16,47,16,0
2,50,2,1
3,52,2,2
5,48,2,0
3,44,3,0
20,8,5,8
7,37,3,1
11,24,1,15
7,24,1,0
17,37,43,0
0,70,2,0
60,12,241,7
0,63,91,0
0,0,18,24
77,25,35,0
3,46,87,0
0,71,225,0
20,2,1946,43
34,21,116,6
3,52,135,0
8,41,102,0
62,30,40,0
1,66,76,0
21,28,288,1
0,51,177,0
0,66,39,0
12,27,101,1
8,41,41,0
11,34,78,0
108,7,733,24
27,27,340,0
0,61,274,0
5,47,141,0
13,33,79,1
2,56,44,0
0,0,76,32
18,25,47,0
0,65,19,0
0,56,85,0
172,13,58,26
0,61,61,0
0,55,148,0
264,18,38,12
0,63,84,1
147,4,16,63
253,14,71,12
0,68,34,1
0,70,22,0
104,24,19,2
26,27,73,2
0,71,315,1
0,55,71,0
5,23,2,0
1,44,50,0
22,13,54,6
6,29,1,0
136,6,44,94
2,2,14,7
174,21,77,3
6,46,139,0
53,8,37,21
234,8,51,81
7,34,51,1
1,51,76,4
26,33,188,0
4,41,17,0
45,26,115,2
53,17,265,9
15,10,23,4
1,38,77,0
0,50,100,0
7,50,437,1
0,71,97,0
3,63,325,0
0,69,44,0
93,16,45,9
4,38,59,1
1,59,64,0
105,19,175,8
45,6,169,15
0,48,2,0
161,6,560,73
63,9,119,6
0,71,4,0
0,60,3,0
3,52,44,0
146,17,96,8
26,4,55,4
98,8,96,18
2,62,136,0
5,39,48,0
16,34,31,0
0,55,77,0
1,52,42,0
102,14,62,9
42,2,363,46
