comm24,baseTime,shares,hrs,output
0,33,1,24,0
0,41,1,24,0
1,37,1,24,0
0,38,2,24,0
0,44,2,24,0
0,69,1,24,0
0,69,1,24,0
0,41,2,24,0
2,36,1,24,0
0,62,1,24,0
1,15,1,24,0
0,10,2,24,0
0,51,1,24,0
0,46,1,24,0
0,0,1,24,0
0,2,2,24,0
0,71,1,24,0
0,70,1,24,0
0,14,1,24,0
0,34,1,24,0
0,10,1,24,0
0,64,2,24,0
0,69,1,24,0
0,39,1,24,0
0,20,3,24,0
0,32,2,24,0
0,41,1,24,0
0,70,1,24,0
0,38,2,24,0
0,3,1,24,0
0,64,3,24,0
0,68,1,24,0
0,27,1,24,0
0,5,18,24,0
0,25,2,24,0
0,44,2,24,0
0,33,3,24,0
3,39,4,24,0
1,50,64,24,0
0,42,1,24,0
0,19,1,24,0
0,43,1,24,0
0,66,1,24,0
0,37,1,24,0
1,59,4,24,1
0,72,1,24,0
0,13,2,24,0
7,10,1,24,1
103,28,165,24,28
34,10,65,24,20
12,36,68,24,4
6,36,64,24,2
62,19,48,24,8
111,19,192,21,27
55,39,292,24,10
24,72,662,24,4
12,67,1035,24,2
411,5,1630,24,225
231,22,228,24,33
0,69,2,24,1
182,47,709,24,34
0,29,1030,24,0
11,50,68,24,3
26,49,242,24,10
401,22,3,24,76
30,52,399,24,6
62,47,631,24,18
496,28,1793,24,155
92,30,3,24,15
420,21,311,24,59
0,47,722,23,0
343,19,387,24,80
387,28,506,24,55
190,18,263,24,42
308,7,467,24,154
173,10,2,24,56
656,25,1374,16,71
28,25,47,24,5
7,60,58,24,0
45,22,85,24,12
5,63,39,24,0
538,12,190,24,196
15,51,343,24,4
20,27,66,24,8
45,28,123,24,17
2,58,38,24,0
5,41,44,24,3
346,22,208,24,31
5,65,59,24,0
6,55,40,24,0
4,64,22,24,0
87,6,149,24,43
34,6,21,24,15
299,16,34,24,70
79,11,39,24,21
34,24,47,24,5
5,55,53,18,1
36,9,76,24,11
47,20,27,24,5
40,34,317,12,5
900,18,1833,24,61
2,30,23,24,1
3,44,55,24,0
252,22,147,24,5
0,0,162,24,169
0,72,23,24,0
44,24,136,24,3
62,22,134,24,8
9,61,218,24,0
16,33,33,24,3
53,40,514,24,6
75,3,293,24,35
5,42,17,24,0
41,19,56,24,6
330,14,59,24,57
89,4,11,24,56
11,45,126,24,1
19,13,37,24,1
0,62,1,24,0
75,14,206,24,18
3,50,52,24,0
15,32,107,24,2
11,4,15,24,4
24,64,934,24,1
5,71,1056,24,8
488,5,1383,24,442
40,30,114,24,6
67,13,101,24,12
101,35,372,24,21
15,54,504,24,2
72,25,283,24,3
2,51,127,24,0
317,16,157,24,40
34,14,65,24,1
74,1,104,24,93
0,44,2,24,0
559,16,312,24,82
5,70,386,24,0
63,8,81,24,12
21,42,557,24,4
380,20,878,24,31
1,69,161,24,1
0,46,5,24,0
13,31,34,24,5
7,45,39,24,4
0,66,3,24,0
1,41,4,24,0
3,42,1,24,0
63,21,42,24,10
2,42,2,24,1
95,22,111,24,3
186,20,480,24,10
293,12,20,24,54
8,25,12,24,1
1,63,92,24,0
2,40,192,24,0
24,44,696,24,2
1,56,92,24,0
13,38,137,24,1
0,0,471,24,135
2,64,132,24,1
0,0,1556,24,498
7,30,120,24,1
58,12,77,24,8
76,11,190,24,13
16,54,1110,24,2
7,55,176,24,3
161,13,286,24,34
0,61,30,24,0
267,20,796,24,42
129,25,89,24,15
32,6,104,24,13
6,72,455,24,0
0,50,22,24,1
1,39,32,24,0
7,26,38,24,1
126,14,311,24,35
71,26,807,24,10
8,49,1,24,0
0,68,207,24,0
2,60,182,24,0
13,32,315,24,6
119,26,981,24,11
1,70,55,24,0
0,53,4,24,0
74,5,3,24,4
16,42,1,24,4
0,46,3,24,0
1,46,34,24,0
2,59,74,24,3
196,2,617,24,156
23,33,93,24,4
32,8,73,24,12
1,56,68,24,0
6,53,34,24,0
59,14,5,24,9
9,51,51,24,2
3,65,50,24,1
44,44,611,24,5
56,6,235,24,38
39,22,291,24,3
4,56,268,24,0
8,27,70,24,1
4,60,154,24,1
3,45,39,24,1
65,17,458,24,10
6,49,14,24,2
87,6,45,24,27
0,0,316,24,310
19,34,131,24,5
3,67,17,24,1
41,25,127,24,7
53,18,80,24,9
0,58,20,24,0
5,63,191,24,0
3,33,5,24,0
1,57,56,24,1
243,3,216,24,105
120,12,273,24,34
0,64,107,24,0
14,42,50,24,0
51,1,38,24,27
1,67,18,24,1
7,47,51,24,1
37,40,391,24,6
43,13,25,24,7
8,7,16,24,4
6,43,25,24,0
0,66,113,24,0
63,31,137,24,13
210,18,381,24,18
5,42,76,24,1
35,27,100,24,8
31,40,189,24,11
41,28,242,24,3
3,62,304,24,1
2,71,2,24,0
1,46,42,24,1
223,23,261,24,30
59,2,139,24,28
0,60,43,24,0
5,55,107,24,0
0,56,37,24,0
0,67,36,24,1
0,60,12,24,0
3,42,2,24,1
92,12,5,24,2
38,15,2,24,2
22,30,95,24,1
117,1,40,24,36
0,57,38,24,1
6,29,26,24,0
3,36,132,24,0
14,30,162,24,1
6,47,109,24,1
112,3,4,24,99
3,46,28,24,0
3,66,33,24,2
3,57,46,24,0
1,50,3,24,2
0,70,123,24,0
4,41,30,24,0
7,33,33,24,0
10,47,67,24,1
3,70,61,24,1
0,56,71,24,0
100,17,49,24,10
1,28,20,24,0
4,65,225,24,2
0,32,25,24,0
0,69,54,24,0
3,58,60,24,1
21,36,101,24,3
2,46,65,24,2
4,36,164,24,3
15,29,83,24,1
0,70,23,24,0
45,12,28,24,5
180,21,110,24,7
3,32,19,24,0
44,25,3,24,6
10,1,70,24,15
2,48,1,24,0
3,71,472,24,2
85,2,176,24,80
19,28,314,24,6
15,39,236,24,3
14,50,4,24,3
11,61,115,24,1
7,41,242,24,4
90,26,247,24,18
60,12,50,24,10
37,24,39,24,7
8,43,32,24,0
6,35,37,24,0
8,52,72,24,0
69,11,29,24,5
0,42,3,24,0
94,23,66,24,4
2,33,14,24,0
3,27,3,24,0
0,68,3,24,0
3,49,29,24,1
13,31,102,24,1
0,68,79,24,0
109,3,243,24,91
31,15,94,24,3
17,19,18,24,1
8,31,51,24,2
39,21,17,24,2
22,47,72,24,3
0,0,99,24,24
42,9,39,24,8
7,28,58,24,1
41,13,15,24,9
1,55,45,24,1
158,43,204,24,42
22,2,40,24,25
68,27,355,24,13
22,36,43,24,2
16,59,215,24,4
203,22,4,24,24
13,57,322,12,0
72,24,155,24,10
12,58,92,7,0
1,58,76,6,0
29,49,54,14,8
14,36,18,23,3
17,26,34,21,0
26,18,120,24,2
27,36,118,8,1
37,23,45,19,5
23,35,11,6,0
0,53,16,24,1
0,72,30,24,0
0,0,3,24,2
1,45,20,24,0
2,14,21,24,3
14,15,1,24,33
0,72,2,24,0
0,51,1,24,0
2,2,3,24,10
0,52,1,24,0
11,36,2098,24,1
0,44,26,24,0
3,16,15,24,1
1,16,1,24,0
2,6,1,24,1
0,65,664,24,0
0,63,12,24,0
1,32,1,24,0
8,17,24,24,3
1,32,1,24,0
1,67,24,24,0
16,7,16,24,5
0,42,106,24,0
0,48,20,24,0
1,9,3,24,0
0,66,2,24,0
0,56,2,24,0
0,69,19,24,0
12,25,611,24,0
1,13,30,24,0
0,48,1,24,0
0,68,18,24,0
1,31,1,24,0
0,57,44,24,1
8,25,17,24,1
14,10,853,24,7
0,44,11,24,1
5,28,158,24,0
0,50,1,24,0
0,50,11,24,0
0,14,1,24,0
11,12,92,24,3
4,42,15,24,0
1,42,22,24,0
0,66,23,24,0
1,52,521,24,0
0,49,1,24,1
0,41,12,24,0
0,46,20,24,0
0,23,2,24,1
1,59,27,24,0
1,40,2,24,0
0,57,426,24,0
3,41,12,24,0
0,66,2,24,0
0,29,11,24,0
0,46,25,24,0
0,52,215,24,0
0,53,1,24,0
0,66,13,24,0
2,4,1,24,1
0,60,11,24,0
0,38,11,24,0
23,7,1727,24,11
0,53,2,24,0
0,43,1,24,0
3,8,14,24,2
2,12,30,24,0
9,34,951,24,2
41,7,69,24,28
0,63,1,24,0
0,42,1,24,0
0,65,34,24,0
0,12,27,24,0
1,43,1,24,0
0,58,1,24,0
3,1,26,24,14
1,37,29,24,0
0,66,16,24,0
8,15,156,24,2
0,39,15,24,0
3,37,19,24,0
0,3,2,24,1
0,67,1,24,0
0,33,1,24,0
0,0,12,24,7
3,3,2,24,0
1,59,4,24,0
2,16,1,24,0
0,58,28,24,0
0,61,1,24,0
0,6,1,24,0
0,42,341,24,0
5,4,3,24,4
92,8,1,24,49
0,65,1,24,0
3,48,684,24,0
0,3,1,24,0
7,1,48,24,7
7,38,31,24,0
0,8,2,24,0
0,10,1,24,0
1,37,43,24,0
0,6,4,24,0
0,23,1,24,0
0,64,2,24,0
4,28,955,24,0
1,6,3,24,2
0,29,1,24,0
0,34,1,24,0
0,40,1,24,0
4,49,1,24,0
0,41,4,24,0
0,1,1,24,0
0,58,11,24,0
2,8,19,24,1
6,21,49,24,2
0,58,1,24,0
2,41,924,24,1
0,50,45,24,0
2,4,34,24,5
0,11,7,24,0
52,16,14,24,11
13,30,1798,24,0
0,49,1,24,0
13,25,24,24,1
3,31,15,24,0
7,20,17,24,0
8,7,142,24,1
0,47,5,24,0
3,32,25,24,0
2,40,396,24,1
1,63,4,24,0
2,3,15,24,1
1,28,67,24,0
0,60,12,24,0
2,68,20,24,0
17,26,812,24,2
1,30,1,24,0
0,64,1,24,0
1,43,1,24,0
26,56,312,24,0
0,41,13,24,0
4,30,612,24,0
0,10,22,24,0
25,9,1,24,9
1,46,2,24,0
0,71,20,24,0
4,24,25,24,1
0,19,3,24,0
20,25,45,24,2
0,44,1,24,0
0,65,15,24,0
0,6,12,24,5
0,0,1,24,0
0,52,703,24,0
0,19,47,24,0
0,54,2,24,0
0,31,13,24,1
2,13,1,24,1
0,38,2,24,0
1,57,25,24,1
51,10,2750,24,32
0,62,27,24,0
0,4,1,24,0
0,41,15,24,0
1,44,18,24,0
1,68,616,24,1
0,49,33,24,0
1,37,1,24,0
10,7,2,24,1
1,61,1,24,2
0,26,23,24,0
0,38,21,24,0
1,19,1,24,0
5,25,154,24,1
0,4,1,24,0
4,42,1,24,0
0,56,21,24,0
33,35,1633,24,5
0,39,12,24,0
39,24,2,24,5
1,15,15,24,0
2,41,22,24,2
2,39,20,24,0
7,34,79,24,0
0,58,17,24,0
2,32,1,24,0
16,11,180,24,24
3,38,400,24,0
13,21,94,24,0
5,24,57,24,0
9,1,148,24,8
0,37,28,3,0
1,25,54,24,1
0,1,1,24,0
0,26,1,24,0
0,39,1,24,0
0,33,2,24,0
0,5,1,24,0
0,44,1,24,0
0,34,1,24,0
0,28,1,24,0
0,62,1,24,0
0,44,1,24,0
0,43,1,24,0
0,48,1,24,0
0,49,1,24,0
0,42,2,24,0
0,69,1,24,0
0,18,2,24,0
0,53,1,24,0
0,13,1,24,0
2,30,1,24,0
1,65,1,24,0
1,9,1,24,1
0,38,1,24,0
4,6,16,24,1
0,27,19,24,0
1,4,4,24,1
5,14,1,24,1
0,39,5,24,0
146,15,74,24,54
10,55,40,24,6
1,46,69,24,1
558,9,204,24,148
2,71,70,24,2
42,67,191,24,16
69,23,219,24,14
7,57,244,24,1
3,32,43,24,1
12,40,28,24,9
6,53,799,24,3
467,9,176,24,120
4,48,71,24,1
387,14,302,24,87
9,32,54,24,1
4,49,79,24,1
8,9,70,24,6
149,21,54,24,14
5,60,52,24,0
11,17,188,24,9
15,20,87,24,5
542,10,127,24,159
7,33,80,24,2
153,31,458,24,46
8,14,27,24,0
2,35,1,16,3
13,4,24,24,4
11,14,62,24,10
1,50,5,24,0
1,56,1,24,0
40,9,6,24,14
2,58,25,24,0
5,32,3,24,1
19,18,3,24,4
2,56,3,24,0
0,59,1,24,0
13,16,51,24,5
0,70,1,24,0
200,8,259,24,180
2,35,1,24,0
2,46,2,24,0
0,51,2,24,0
102,6,1,24,40
0,67,3,24,0
3,54,2,24,2
0,0,368,24,230
1,45,6,24,0
1,50,11,24,1
3,20,2,24,1
75,8,66,24,41
2,32,1,24,0
1,55,19,24,0
2,69,49,24,0
16,3,2,24,6
3,48,2,24,2
41,6,1,24,13
1,50,2,24,0
78,71,350,24,23
1,28,2,24,0
10,20,5,24,0
158,6,12,24,79
1,51,1,24,0
1,36,2,24,0
26,21,1,24,2
46,4,135,24,41
0,64,24,24,0
0,0,125,24,229
0,51,5,24,0
80,21,1,24,22
0,59,4,24,0
5,49,1,24,4
0,49,3,24,0
2,12,11,24,2
13,44,2,24,8
28,2,1,24,21
1,67,13,24,2
27,24,1,24,2
20,70,92,24,2
16,3,3,24,9
24,19,1,24,3
8,3,1,24,4
0,64,3,24,0
2,36,6,24,0
26,18,3,24,7
20,8,2,24,11
7,28,1,24,0
1,65,4,24,0
11,48,5,24,1
0,60,15,24,0
3,65,3,24,1
0,65,21,24,0
1,41,42,24,1
8,52,2,24,2
14,28,3,24,8
1,7,1,24,0
0,57,4,24,0
0,51,2,24,0
54,23,1,24,3
41,8,1,24,8
44,7,2,24,16
6,36,1,24,1
56,14,3,24,3
0,67,3,24,0
0,72,15,24,0
35,9,6,24,6
1,72,2,24,0
0,63,11,24,0
31,9,2,24,5
1,38,3,24,0
77,16,23,24,2
0,52,1,24,0
1,49,11,24,1
16,5,2,24,5
42,8,53,24,11
1,43,2,24,1
22,15,1,24,2
0,42,13,24,0
1,55,6,24,0
10,71,274,24,2
3,58,11,24,0
5,33,1,24,0
35,38,1,24,6
41,13,278,24,16
253,10,82,24,50
10,25,27,24,0
1,66,53,24,0
39,10,27,24,5
1,47,1,24,0
0,46,2,24,1
8,28,1,24,0
15,35,865,24,5
1,31,1,24,0
2,33,1,24,0
12,10,2,24,1
8,24,1,24,4
0,54,1,24,0
1,42,1,24,0
13,27,20,24,1
1,46,3,24,0
19,1,3,24,27
0,50,12,24,2
3,46,1,24,0
0,57,5,24,0
0,65,12,24,0
10,29,11,24,1
20,24,2,24,2
19,18,101,24,0
1,42,1,24,0
5,34,1,24,3
2,48,2,24,0
4,58,3,24,0
3,51,2,24,0
3,53,1,24,2
6,32,16,24,0
0,59,44,24,0
0,53,17,24,1
38,19,1,24,4
32,19,79,24,2
7,26,1,24,0
0,0,23,24,18
10,43,346,24,0
3,50,791,24,4
74,14,755,24,29
4,62,697,24,4
6,51,494,24,2
166,18,952,24,39
1,55,1013,24,1
107,9,1195,24,86
1,62,715,24,1
54,37,1334,24,4
71,17,529,24,18
401,24,1926,24,57
9,43,750,24,2
193,16,1439,24,37
4,70,1287,24,3
2,66,514,24,1
66,18,330,24,9
32,43,1269,24,5
19,44,661,24,0
18,41,691,24,1
1,65,590,24,2
9,72,1798,24,7
7,29,23,24,0
2,53,1044,24,1
35,42,1177,24,9
93,17,935,24,25
0,42,2,24,1
32,64,1460,24,4
45,36,1188,24,9
3,63,387,24,2
17,39,1029,24,10
233,24,1154,24,51
33,48,625,24,11
0,71,219,24,1
46,22,197,24,10
57,27,388,24,3
99,31,1553,24,29
212,29,113,24,52
29,32,807,24,11
17,60,1220,24,0
30,13,2,24,12
47,3,1313,24,102
3,52,177,24,2
285,14,1999,24,94
13,50,485,24,1
13,56,1216,24,5
146,6,1357,24,118
47,23,498,24,7
65,16,841,24,15
6,7,1,24,5
187,18,1395,24,33
11,56,608,24,1
0,63,1,24,0
2,61,666,24,0
12,5,1,24,10
1,4,1,24,12
147,31,2180,24,61
96,21,659,24,19
9,60,992,24,5
32,5,14,24,41
121,19,649,24,33
208,24,15,24,11
112,20,449,24,12
41,6,596,24,61
60,5,440,24,22
20,20,42,18,1
41,39,18,24,4
12,3,2,24,8
5,37,44,24,0
10,45,20,24,0
8,26,11,24,0
6,52,199,24,2
20,31,22,24,0
108,28,3,24,6
0,63,24,24,2
9,26,37,24,1
2,53,1,24,1
3,66,4,24,0
0,0,12,24,3
51,12,263,24,17
12,45,50,24,0
0,21,12,24,0
72,28,1,24,2
3,40,2,24,0
11,34,12,24,0
1,31,2,24,0
0,60,1,24,0
1,38,2,24,0
4,11,82,24,25
0,66,110,24,0
0,51,28,24,0
1,18,11,24,0
0,70,1,24,0
0,71,1,24,0
3,72,24,24,0
1,52,11,24,0
0,72,16,24,0
6,35,173,24,0
4,48,1,24,1
4,33,22,24,3
0,59,12,24,1
1,15,19,24,0
2,50,1,24,0
3,68,56,24,0
1,15,16,24,38
2,69,4,24,0
0,4,11,24,6
9,55,14,24,0
3,47,16,24,0
152,13,16,24,71
1,48,14,24,0
16,6,11,24,4
3,8,3,24,2
2,2,7,24,11
16,17,11,24,0
0,49,1,24,0
2,17,3,24,2
0,33,1,24,0
3,1,1,24,1
0,63,3,24,0
12,14,14,24,3
2,33,1,24,0
2,5,3,24,1
8,23,2,24,1
0,41,1,24,0
5,17,2,24,2
57,1,2,24,24
1,58,2,24,0
1,58,1,24,0
11,2,4,24,15
0,0,3,24,14
3,34,2,24,1
0,53,15,24,0
1,7,4,24,3
0,50,2,24,0
0,9,1,24,4
23,15,4,24,2
2,37,1,24,0
3,21,11,24,0
8,27,33,24,2
27,44,15,24,0
4,42,3,24,1
1,37,2,24,0
1,38,1,24,0
4,44,1,24,1
7,5,1,24,3
0,48,2,24,0
1,8,1,24,3
0,60,3,24,0
6,41,5,24,1
1,21,3,24,0
0,4,1,24,0
3,6,2,24,3
0,0,15,24,3
1,53,2,24,0
1,21,2,24,1
1,29,2,24,0
1,11,1,24,2
9,18,3,24,1
1,43,1,24,0
3,42,1,24,2
0,12,1,24,1
0,13,1,24,3
3,17,5,24,0
0,66,1,24,0
2,41,1,24,0
6,52,79,24,61
1,72,3,24,0
4,51,1,24,0
56,66,46,24,0
0,43,1,24,0
61,16,76,24,46
3,25,1,24,1
12,17,1,24,8
0,4,1,24,7
14,32,16,24,0
70,25,40,24,5
1,57,34,24,1
0,4,21,24,72
33,18,33,24,1
0,68,259,24,0
3,6,37,24,9
1,58,2,24,1
0,68,30,24,0
2,3,33,24,32
3,9,26,24,32
2,26,2,24,1
30,22,21,24,0
15,25,50,24,0
0,52,17,24,0
2,60,1,24,0
0,50,1,24,0
4,11,3,24,1
1,29,2,24,2
0,12,1,24,5
1,31,2,24,0
0,25,1,24,0
0,1,1,24,2
1,38,15,24,2
0,1,1,24,0
3,27,8,24,1
0,67,3,24,0
2,35,1,24,0
46,52,21,24,0
26,60,48,24,5
13,21,20,24,4
0,57,12,24,0
0,5,75,24,30
3,23,1,24,0
227,10,21,24,7
3,37,1,24,0
1,11,1,24,1
1,31,1,24,0
2,4,1,24,0
1,37,1,24,1
2,13,43,24,13
0,1,1,24,2
2,64,43,24,0
0,26,3,24,1
6,11,14,24,1
0,44,1,24,1
0,4,47,24,2
1,6,1,24,1
0,0,4,24,5
0,43,3,24,0
0,71,31,24,0
459,36,50,24,312
0,53,1,24,0
5,49,14,24,1
6,14,18,24,29
1,58,1,24,1
3,43,4,24,3
1,31,1,24,4
23,34,18,24,1
1,68,2,24,1
4,12,20,24,6
0,0,3,24,21
20,12,13,24,11
9,16,20,24,1
4,3,2,24,17
0,63,118,24,0
0,72,1,24,0
8,12,3,24,12
31,23,76,24,34
1,57,1,24,0
6,35,3,24,4
5,1,57,24,42
15,27,3,24,2
1,53,14,24,2
9,6,2,24,5
2,52,49,19,0
3,60,1,8,2
16,47,16,20,0
2,50,2,15,1
3,52,2,11,2
5,48,2,2,0
3,44,3,3,0
20,8,5,24,8
7,37,3,6,1
11,24,1,17,15
7,24,1,16,0
17,37,43,24,0
0,70,2,24,0
60,12,241,24,7
0,63,91,24,0
0,0,18,24,24
77,25,35,24,0
3,46,87,24,0
0,71,225,24,0
20,2,1946,24,43
34,21,116,24,6
3,52,135,24,0
8,41,102,24,0
62,30,40,24,0
1,66,76,24,0
21,28,288,24,1
0,51,177,24,0
0,66,39,24,0
12,27,101,24,1
8,41,41,24,0
11,34,78,24,0
108,7,733,24,24
27,27,340,24,0
0,61,274,24,0
5,47,141,24,0
13,33,79,24,1
2,56,44,24,0
0,0,76,24,32
18,25,47,24,0
0,65,19,24,0
0,56,85,24,0
172,13,58,24,26
0,61,61,24,0
0,55,148,24,0
264,18,38,24,12
0,63,84,24,1
147,4,16,24,63
253,14,71,24,12
0,68,34,24,1
0,70,22,24,0
104,24,19,24,2
26,27,73,24,2
0,71,315,24,1
0,55,71,24,0
5,23,2,24,0
1,44,50,24,0
22,13,54,24,6
6,29,1,24,0
136,6,44,24,94
2,2,14,24,7
174,21,77,24,3
6,46,139,24,0
53,8,37,24,21
234,8,51,24,81
7,34,51,24,1
1,51,76,24,4
26,33,188,24,0
4,41,17,24,0
45,26,115,24,2
53,17,265,24,9
15,10,23,24,4
1,38,77,24,0
0,50,100,24,0
7,50,437,24,1
0,71,97,24,0
3,63,325,24,0
0,69,44,24,0
93,16,45,24,9
4,38,59,24,1
1,59,64,24,0
105,19,175,24,8
45,6,169,24,15
0,48,2,24,0
161,6,560,24,73
63,9,119,24,6
0,71,4,24,0
0,60,3,24,0
3,52,44,24,0
146,17,96,24,8
26,4,55,24,4
98,8,96,24,18
2,62,136,24,0
5,39,48,24,0
16,34,31,24,0
0,55,77,24,0
1,52,42,24,0
102,14,62,24,9
42,2,363,24,46
0,61,293,24,0
30,31,125,24,1
0,47,2,24,0
12,32,73,24,1
3,32,16,24,0
56,6,73,24,9
54,14,163,24,7
7,58,109,24,0
1,64,29,24,0
3,13,5,24,3
0,72,63,24,0
145,15,53,24,15
55,5,165,24,17
0,69,18,24,0
103,11,180,24,4
7,44,578,24,1
7,39,106,24,1
1,43,173,24,0
6,43,136,24,0
14,32,174,24,1
99,7,69,24,17
94,13,54,24,8
6,29,14,24,1
0,32,20,24,0
7,50,410,24,2
2,63,63,24,0
3,49,36,24,0
1,70,92,24,0
12,38,408,24,4
1,62,81,24,0
1,53,30,24,0
2,65,731,24,1
34,13,66,24,2
2,49,66,24,0
5,44,11,24,2
81,21,66,24,10
0,67,20,24,0
11,38,49,24,0
16,42,152,24,2
21,29,42,24,2
126,14,102,24,10
0,54,147,24,0
1,57,74,24,0
2,36,60,24,0
9,2,18,24,10
53,25,57,24,1
1,47,32,24,1
2,39,47,24,0
6,36,60,24,0
130,22,13,24,3
1,43,42,24,0
7,56,1276,24,1
79,29,341,24,3
43,8,87,24,11
0,61,132,24,0
0,56,44,24,0
19,8,41,24,7
3,42,336,24,4
0,66,83,24,0
6,34,73,24,0
5,9,13,24,2
2,38,28,24,0
4,26,24,24,2
17,59,169,24,2
0,57,1,24,0
0,49,81,24,0
2,43,60,24,0
1,55,68,24,0
0,52,64,24,0
56,25,44,24,15
0,41,51,24,2
2,45,90,24,0
53,6,34,24,26
0,69,1,24,0
83,10,370,24,11
4,1,76,24,17
0,56,83,24,0
19,11,77,24,5
6,27,17,24,2
4,27,44,24,0
8,25,47,24,0
39,19,62,24,3
62,15,18,24,6
6,46,406,16,4
0,21,1,24,0
50,6,57,24,9
11,19,3,24,1
3,34,2,22,0
4,48,156,2,0
74,12,318,24,8
27,14,61,24,4
31,18,54,23,4
60,18,50,21,4
37,19,53,19,2
27,5,383,24,15
4,69,109,24,1
78,20,361,24,15
12,35,2,24,10
20,6,13,24,18
4,65,454,24,1
2,56,877,24,0
44,32,522,24,5
24,23,69,24,6
0,3,21,24,3
61,23,102,24,14
77,33,250,24,5
109,52,1525,24,101
2,53,766,24,2
0,72,3,24,1
0,60,3,24,0
18,30,223,24,0
8,51,583,24,1
160,12,458,24,46
31,26,133,24,4
5,54,483,24,0
73,10,245,24,37
57,25,292,24,3
35,13,91,24,6
1,39,13,24,3
23,15,2,24,6
77,20,137,24,13
0,71,1821,24,2
52,13,74,24,16
612,22,211,24,62
15,52,404,24,3
28,29,157,24,3
21,7,836,24,19
12,38,131,24,0
76,29,298,24,6
5,59,157,24,1
8,48,98,24,0
46,53,767,24,1
33,21,22,24,3
34,17,73,24,8
0,56,22,24,1
5,16,1,24,0
20,40,26,24,1
54,23,75,24,5
12,33,73,24,2
2,42,13,24,1
2,56,2,24,0
27,14,11,24,6
12,33,42,24,0
18,2,13,24,14
8,25,2,24,0
0,72,11,24,0
1,61,25,24,0
1,60,99,24,0
16,5,129,24,13
0,70,158,24,0
19,19,36,24,0
13,8,6,24,4
0,66,41,24,0
1,62,28,24,0
2,61,71,24,0
3,48,29,24,0
75,23,33,24,7
0,68,82,24,0
0,0,15,24,28
3,34,27,24,0
1,69,370,24,0
8,31,63,24,1
11,16,2,24,2
3,40,51,24,1
4,37,29,24,0
0,0,254,24,118
43,4,35,24,18
20,29,25,24,0
0,57,48,24,0
21,23,59,24,1
67,32,27,24,0
0,65,19,24,0
1,67,3,24,1
0,71,293,24,0
40,42,391,24,2
5,25,30,24,0
66,34,429,24,5
43,3,37,24,47
0,63,44,24,0
17,6,42,24,5
0,38,3,24,0
36,20,59,24,4
203,14,85,24,29
0,0,3,24,38
15,18,39,24,5
8,38,28,24,0
22,30,30,24,0
3,46,91,24,0
7,44,94,24,0
5,36,23,24,0
1,59,362,24,0
10,33,28,24,3
0,72,44,24,0
15,47,422,24,1
16,37,54,24,1
32,21,19,24,5
2,47,83,24,0
3,35,27,24,1
49,27,91,24,1
4,39,91,24,0
11,17,3,24,1
5,48,40,24,3
1,67,77,24,1
1,56,22,24,0
12,2,27,24,23
46,33,442,24,11
69,15,92,24,4
1,59,136,24,1
61,19,64,24,4
92,22,88,24,4
1,70,33,24,0
15,16,1,24,2
17,2,59,24,13
4,53,15,24,1
0,53,77,24,0
0,65,43,24,0
69,7,497,24,21
1,70,40,24,0
171,6,479,24,71
14,38,67,24,5
11,27,35,24,4
1,69,300,24,0
6,37,57,24,0
0,69,57,24,0
47,23,78,24,4
36,17,83,24,10
3,59,33,24,0
58,22,17,24,6
17,18,32,24,0
3,51,34,24,0
0,65,56,24,0
13,35,197,24,4
63,25,30,24,8
0,61,43,24,0
4,45,93,24,1
7,70,258,24,1
28,26,60,24,1
15,22,30,24,2
2,57,22,24,0
26,6,35,24,4
79,22,81,24,15
1,38,13,24,1
95,4,105,24,50
11,26,43,24,1
4,48,42,24,0
1,60,65,24,1
19,12,42,24,7
18,32,38,24,0
3,60,91,24,0
22,33,840,24,6
7,36,27,24,2
29,56,6091,24,2
8,64,791,24,0
20,44,210,24,5
0,50,67,24,0
2,52,112,24,0
188,15,104,24,31
39,31,31,24,12
2,71,199,24,0
134,20,288,24,26
0,43,54,24,1
20,10,121,24,11
45,7,96,24,23
0,43,114,24,5
0,0,904,24,218
4,54,171,24,0
22,19,58,24,2
1,61,25,24,0
5,67,97,24,2
12,62,715,24,0
0,41,29,24,1
0,71,19,24,0
2,59,136,24,0
10,37,200,24,2
3,70,57,24,0
0,42,64,24,0
0,64,71,24,0
29,7,339,24,13
27,5,33,24,7
2,39,82,24,0
2,56,230,24,1
0,62,28,24,0
53,30,184,24,12
112,2,581,24,103
1,71,58,24,0
3,44,33,24,0
15,41,538,24,5
6,37,22,24,0
20,27,93,24,1
102,20,218,24,25
13,45,364,24,4
6,36,37,24,0
3,36,30,24,0
8,2,28,24,6
98,23,374,24,1
47,23,78,24,1
68,14,163,24,10
21,5,33,24,1
13,30,44,24,0
1,51,47,24,0
0,57,46,24,0
3,28,50,24,1
1,54,21,24,0
42,11,114,24,6
1,55,44,24,0
0,49,3,24,0
1,54,185,24,0
45,14,203,24,5
39,28,180,24,1
1,45,707,24,0
2,68,2663,24,1
25,19,205,24,3
0,68,88,24,0
270,8,394,24,40
4,51,192,24,0
2,42,44,24,3
56,44,186,24,4
2,26,1,24,1
53,9,32,24,21
1,56,62,24,0
20,9,2,24,5
34,12,32,24,4
42,39,246,23,12
16,15,24,24,7
32,13,51,24,5
30,38,439,1,1
42,14,13,23,5
0,26,2,24,0
0,46,1,24,0
0,70,1,24,0
